bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,title_clean,authors_clean,publisher_clean,combined_text
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,David James Duncan,4.1,1578050499,9781578050499,eng,304,679,53,7/17/2001,Sierra Club Books,my story as told by water confessions druidic rants reflections bird watchings fish stalkings visions songs and prayers refracting light from living rivers in the age of the industrial dark,david james duncan,sierra club books,my story as told by water confessions druidic rants reflections bird watchings fish stalkings visions songs and prayers refracting light from living rivers in the age of the industrial dark david james duncan sierra club books
23201,Pilgrims and Other Stories,Elizabeth Gilbert,3.13,0330351745,9780330351744,eng,288,1411,182,4/9/1998,Picador,pilgrims and other stories,elizabeth gilbert,picador,pilgrims and other stories elizabeth gilbert picador
23202,The Last American Man,Elizabeth Gilbert,3.81,0142002836,9780142002834,eng,271,7966,960,5/27/2003,Riverhead Books,the last american man,elizabeth gilbert,riverhead books,the last american man elizabeth gilbert riverhead books
23203,Pilgrims Pa,Elizabeth Gilbert,3.13,0395924855,9780395924853,eng,224,10,2,9/17/1998,Mariner Books,pilgrims pa,elizabeth gilbert,mariner books,pilgrims pa elizabeth gilbert mariner books
23204,Stern Men,Elizabeth Gilbert,3.41,061812733X,9780618127337,eng,304,4308,542,6/8/2001,Mariner Books,stern men,elizabeth gilbert,mariner books,stern men elizabeth gilbert mariner books
23206,A Writer's Workbook: Daily Exercises for the Writing Life,Caroline Sharp/Elizabeth Gilbert,3.72,031228621X,9780312286217,eng,176,152,16,6/14/2002,St. Martin's Griffin,a writer s workbook daily exercises for the writing life,caroline sharp elizabeth gilbert,st martin s griffin,a writer s workbook daily exercises for the writing life caroline sharp elizabeth gilbert st martin s griffin
23217,Size 14 Is Not Fat Either (Heather Wells  #2),Meg Cabot,3.83,0060525126,9780060525125,eng,344,27424,1038,11/28/2006,William Morrow Paperbacks,size 14 is not fat either heather wells 2,meg cabot,william morrow paperbacks,size 14 is not fat either heather wells 2 meg cabot william morrow paperbacks
23218,Missing You (1-800-Where-R-You  #5),Meg Cabot,4.17,0060874309,9780060874308,eng,268,11056,366,12/26/2006,HarperTempest,missing you 1 800 where r you 5,meg cabot,harpertempest,missing you 1 800 where r you 5 meg cabot harpertempest
23219,Queen of Babble (Queen of Babble  #1),Meg Cabot,3.69,0060851988,9780060851989,eng,309,60787,1693,5/23/2006,William Morrow,queen of babble queen of babble 1,meg cabot,william morrow,queen of babble queen of babble 1 meg cabot william morrow
23220,Size 12 Is Not Fat (Heather Wells  #1),Meg Cabot,3.74,0060525118,9780060525118,eng,345,75856,2408,12/27/2005,William Morrow Paperbacks,size 12 is not fat heather wells 1,meg cabot,william morrow paperbacks,size 12 is not fat heather wells 1 meg cabot william morrow paperbacks
23221,How to Be Popular,Meg Cabot,3.55,0060880120,9780060880125,eng,288,19363,876,8/31/2006,HarperTempest,how to be popular,meg cabot,harpertempest,how to be popular meg cabot harpertempest
23222,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot,3.67,0060847182,9780060847180,eng,96,9517,219,12/12/2006,HarperTeen,valentine princess the princess diaries 7 75,meg cabot,harperteen,valentine princess the princess diaries 7 75 meg cabot harperteen
23224,Darkest Hour (The Mediator  #4),Meg Cabot,4.17,0060725141,9780060725143,eng,316,30471,671,12/28/2004,HarperCollins,darkest hour the mediator 4,meg cabot,harpercollins,darkest hour the mediator 4 meg cabot harpercollins
23226,She Went All the Way,Meg Cabot,3.7,0060085444,9780060085445,eng,357,12470,441,12/3/2002,Avon,she went all the way,meg cabot,avon,she went all the way meg cabot avon
23227,Are We There Yet?,David Levithan,3.49,037582846X,9780375828461,eng,215,3089,281,7/12/2005,Alfred A. Knopf,are we there yet,david levithan,alfred a knopf,are we there yet david levithan alfred a knopf
23228,Boy Meets Boy,David Levithan,3.84,0375832998,9780375832994,eng,185,59799,3373,5/10/2005,Alfred A. Knopf,boy meets boy,david levithan,alfred a knopf,boy meets boy david levithan alfred a knopf
23229,This Is Push: New Stories from the Edge,David Levithan/Patricia McCormick/Matthue Roth/Kevin Waltman/Samantha Schutz/Coe Booth/Eddie de Oliveira/Tanuja Desai Hidier/Kevin Brooks/Chris Wooding/Markus Zusak/Brian James/Kristen Kemp/Eireann Corrigan/Christopher Krovatin/Billy Merrell,3.63,0439890284,9780439890281,eng,240,223,23,2/1/2007,Push,this is push new stories from the edge,david levithan patricia mccormick matthue roth kevin waltman samantha schutz coe booth eddie de oliveira tanuja desai hidier kevin brooks chris wooding markus zusak brian james kristen kemp eireann corrigan christopher krovatin billy merrell,push,this is push new stories from the edge david levithan patricia mccormick matthue roth kevin waltman samantha schutz coe booth eddie de oliveira tanuja desai hidier kevin brooks chris wooding markus zusak brian james kristen kemp eireann corrigan christopher krovatin billy merrell push
23232,The Realm of Possibility,David Levithan,3.93,0375836578,9780375836572,eng,210,14625,1190,5/9/2006,Ember,the realm of possibility,david levithan,ember,the realm of possibility david levithan ember
23233,Ten Things I Hate about You,David Levithan,4.11,0439087309,9780439087308,eng,170,1435,65,6/1/1999,Scholastic,ten things i hate about you,david levithan,scholastic,ten things i hate about you david levithan scholastic
23235,Where We Are  What We See: The Best Young Writers and Artists in America,David Levithan,3.76,0439736463,9780439736466,eng,288,41,0,5/1/2005,Push,where we are what we see the best young writers and artists in america,david levithan,push,where we are what we see the best young writers and artists in america david levithan push
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner,3.62,0505524740,9780505524744,eng,352,534,33,4/1/2002,Love Spell,aphrodite s passion superhero central 2,julie kenner,love spell,aphrodite s passion superhero central 2 julie kenner love spell
23237,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner,3.62,0743496140,9780743496148,eng,352,651,34,2/1/2006,Downtown Press,the manolo matrix codebreaker trilogy 2,julie kenner,downtown press,the manolo matrix codebreaker trilogy 2 julie kenner downtown press
23238,The Cat's Fancy,Julie Kenner,3.57,0505523973,9780505523976,eng,391,244,27,8/1/2000,Love Spell,the cat s fancy,julie kenner,love spell,the cat s fancy julie kenner love spell
23239,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner,3.89,0425215385,9780425215388,eng,292,2368,162,7/3/2007,Berkley Publishing Group,demons are forever demon hunting soccer mom 3,julie kenner,berkley publishing group,demons are forever demon hunting soccer mom 3 julie kenner berkley publishing group
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,0505525097,9780505525093,eng,369,410,20,5/6/2003,Love Spell,aphrodite s secret superhero central 3,julie kenner,love spell,aphrodite s secret superhero central 3 julie kenner love spell
23242,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner,3.59,0425213919,9780425213919,eng,256,901,73,4/3/2007,Berkley Trade,the good ghouls guide to getting even beth frasier 1,julie kenner,berkley trade,the good ghouls guide to getting even beth frasier 1 julie kenner berkley trade
23243,Aphrodite's Flame (Superhero Central #4),Julie Kenner,3.67,0505525755,9780505525758,eng,338,385,16,8/1/2004,Love Spell,aphrodite s flame superhero central 4,julie kenner,love spell,aphrodite s flame superhero central 4 julie kenner love spell
23244,Carpe Demon (Demon-Hunting Soccer Mom  #1),Julie Kenner,3.64,0515142212,9780515142211,eng,320,4811,585,10/31/2006,Jove,carpe demon demon hunting soccer mom 1,julie kenner,jove,carpe demon demon hunting soccer mom 1 julie kenner jove
23249,Perfect Circle,Sean Stewart,3.8,1931520119,9781931520119,eng,243,679,69,6/1/2004,Small Beer Press,perfect circle,sean stewart,small beer press,perfect circle sean stewart small beer press
23257,The Great Philosophers: An Introduction to Western Philosophy,Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,4.07,019289322X,9780192893222,eng,352,359,18,1/18/2001,Oxford University Press  USA,the great philosophers an introduction to western philosophy,bryan magee myles burnyeat martha c nussbaum anthony kenny bernard williams anthony quinton michael ayres john passmore geoffrey warnock peter singer frederick charles copleston j p stern hubert l dreyfus sidney morgenbesser a j ayer john rogers searle,oxford university press usa,the great philosophers an introduction to western philosophy bryan magee myles burnyeat martha c nussbaum anthony kenny bernard williams anthony quinton michael ayres john passmore geoffrey warnock peter singer frederick charles copleston j p stern hubert l dreyfus sidney morgenbesser a j ayer john rogers searle oxford university press usa
23260,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner,4.06,0192854178,9780192854179,eng,288,24,4,10/18/2001,OUP Oxford,talking philosophy dialogues with fifteen leading philosophers,bryan magee isaiah berlin charles taylor herbert marcuse william barrett anthony quinton a j ayer bernard williams r m hare willard van orman quine john rogers searle noam chomsky hilary putnam ronald dworkin iris murdoch ernest gellner,oup oxford,talking philosophy dialogues with fifteen leading philosophers bryan magee isaiah berlin charles taylor herbert marcuse william barrett anthony quinton a j ayer bernard williams r m hare willard van orman quine john rogers searle noam chomsky hilary putnam ronald dworkin iris murdoch ernest gellner oup oxford
23261,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,Bryan Magee,4.14,0751333328,9780751333329,eng,240,518,45,11/1/2005,DK Publishing (Dorling Kindersley),the story of philosophy a concise introduction to the world s greatest thinkers and their ideas,bryan magee,dk publishing dorling kindersley,the story of philosophy a concise introduction to the world s greatest thinkers and their ideas bryan magee dk publishing dorling kindersley
23265,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller/Lynn Keller,4.4,0472064843,9780472064847,en-US,424,5,0,12/14/1994,University of Michigan Press,feminist measures soundings in poetry and theory,lynn keller lynn keller,university of michigan press,feminist measures soundings in poetry and theory lynn keller lynn keller university of michigan press
23276,Taxation of Mineral Rents,Ross Garnaut,5.0,0198284543,9780198284543,eng,350,1,0,11/17/1983,Oxford University Press  USA,taxation of mineral rents,ross garnaut,oxford university press usa,taxation of mineral rents ross garnaut oxford university press usa
23290,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3.85,0393978516,9780393978513,eng,369,789,51,2/1/2006,W. W. Norton & Company,dubliners,james joyce margot norris hans walter gabler walter hettche,w w norton company,dubliners james joyce margot norris hans walter gabler walter hettche w w norton company
23292,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,3.85,0140247742,9780140247749,eng,492,331,32,8/1/1996,Penguin Books,dubliners text criticism and notes,james joyce robert scholes a walton litz,penguin books,dubliners text criticism and notes james joyce robert scholes a walton litz penguin books
23293,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3.85,0060789565,9780060789565,eng,8,53,11,5/10/2005,Caedmon,dubliners,james joyce frank mccourt donal donnelly ciaran hinds colm meaney malachy mccourt,caedmon,dubliners james joyce frank mccourt donal donnelly ciaran hinds colm meaney malachy mccourt caedmon
23297,CliffsNotes on Joyce's Dubliners (Cliffs Notes),Adam  Sexton/G. Tubach,3.4,0764537156,9780764537158,eng,80,5,2,4/25/2003,Cliffs Notes,cliffsnotes on joyce s dubliners cliffs notes,adam sexton g tubach,cliffs notes,cliffsnotes on joyce s dubliners cliffs notes adam sexton g tubach cliffs notes
23300,The Door to Time (Ulysses Moore  #1),Pierdomenico Baccalario/Iacopo Bruno/Laura Zuccotti/Leah D. Janeczko/Beth Dunfey,3.93,0439774381,9780439774383,eng,239,3099,241,1/1/2006,Scholastic Inc.,the door to time ulysses moore 1,pierdomenico baccalario iacopo bruno laura zuccotti leah d janeczko beth dunfey,scholastic inc,the door to time ulysses moore 1 pierdomenico baccalario iacopo bruno laura zuccotti leah d janeczko beth dunfey scholastic inc
23303,Ulysses S. Grant: The Unlikely Hero,Michael Korda,3.87,0060590157,9780060590154,eng,176,432,44,9/28/2004,Eminent Lives,ulysses s grant the unlikely hero,michael korda,eminent lives,ulysses s grant the unlikely hero michael korda eminent lives
23307,Ulysses S. Grant,Josiah Bunting/Arthur M. Schlesinger Jr.,3.89,0805069496,9780805069495,eng,208,445,40,9/8/2004,Times Books,ulysses s grant,josiah bunting arthur m schlesinger jr,times books,ulysses s grant josiah bunting arthur m schlesinger jr times books
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,0807840890,9780807840894,eng,563,22,2,9/20/1982,University of North Carolina Press,allusions in ulysses an annotated list,weldon thornton,university of north carolina press,allusions in ulysses an annotated list weldon thornton university of north carolina press
23314,Ulysses Found,Ernle Bradford,4.07,0750937254,9780750937252,eng,238,38,8,2/1/2005,History Press Ltd,ulysses found,ernle bradford,history press ltd,ulysses found ernle bradford history press ltd
23315,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,Bruce Arnold,3.82,190414845X,9781904148456,eng,346,12,0,11/15/2005,The Liffey Press,the scandal of ulysses the life and afterlife of a twentieth century masterpiece,bruce arnold,the liffey press,the scandal of ulysses the life and afterlife of a twentieth century masterpiece bruce arnold the liffey press
23316,Round Ireland with a Fridge,Tony Hawks,3.79,0312274920,9780312274924,en-US,248,15191,838,3/7/2001,Thomas Dunne Books,round ireland with a fridge,tony hawks,thomas dunne books,round ireland with a fridge tony hawks thomas dunne books
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,0971500762,9780971500761,en-US,296,186,11,6/28/2007,Veritas Publishing,discovery of the presence of god devotional nonduality,david r hawkins,veritas publishing,discovery of the presence of god devotional nonduality david r hawkins veritas publishing
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,0971500746,9780971500747,eng,407,461,29,6/28/2006,Veritas Publishing,transcending the levels of consciousness the stairway to enlightenment,david r hawkins,veritas publishing,transcending the levels of consciousness the stairway to enlightenment david r hawkins veritas publishing
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,4.38,0964326191,9780964326194,eng,432,752,37,6/23/2001,Veritas Publishing,the eye of the i from which nothing is hidden,david r hawkins,veritas publishing,the eye of the i from which nothing is hidden david r hawkins veritas publishing
23331,Letters to J. D. Salinger,Chris Kubica/Chris Kubica,3.5,0299178005,9780299178000,eng,270,26,1,3/4/2002,University of Wisconsin Press,letters to j d salinger,chris kubica chris kubica,university of wisconsin press,letters to j d salinger chris kubica chris kubica university of wisconsin press
